M4id,Frequency,Horizon,SP,StartingDate
M34436,12,18,Monthly,31-01-01 12:00
M34437,12,18,Monthly,31-01-01 12:00
M34438,12,18,Monthly,31-01-01 12:00
M34439,12,18,Monthly,31-01-01 12:00
M34440,12,18,Monthly,31-01-01 12:00
M34441,12,18,Monthly,31-01-01 12:00
M34442,12,18,Monthly,31-01-01 12:00
M34443,12,18,Monthly,31-01-01 12:00
M34444,12,18,Monthly,31-01-01 12:00
M34445,12,18,Monthly,31-01-01 12:00
M34446,12,18,Monthly,31-01-01 12:00
M34447,12,18,Monthly,31-01-01 12:00
M34448,12,18,Monthly,31-01-01 12:00
M34449,12,18,Monthly,31-01-01 12:00
M34450,12,18,Monthly,31-01-01 12:00
M34451,12,18,Monthly,31-01-01 12:00
M34452,12,18,Monthly,31-01-01 12:00
M34453,12,18,Monthly,31-01-01 12:00
M34454,12,18,Monthly,31-01-01 12:00
M34455,12,18,Monthly,31-01-01 12:00
M34456,12,18,Monthly,31-01-01 12:00
M34457,12,18,Monthly,31-01-01 12:00
M34458,12,18,Monthly,31-01-01 12:00
M34459,12,18,Monthly,31-01-01 12:00
M34460,12,18,Monthly,31-01-01 12:00
M34461,12,18,Monthly,31-01-01 12:00
M34462,12,18,Monthly,31-01-01 12:00
M34463,12,18,Monthly,31-01-01 12:00
M34464,12,18,Monthly,31-01-01 12:00
M34465,12,18,Monthly,31-01-01 12:00
M34466,12,18,Monthly,31-01-01 12:00
M34467,12,18,Monthly,31-01-01 12:00
M34468,12,18,Monthly,31-01-01 12:00
M34469,12,18,Monthly,31-01-01 12:00
M34470,12,18,Monthly,31-01-01 12:00
M34471,12,18,Monthly,31-01-01 12:00
M34472,12,18,Monthly,31-01-01 12:00
M34473,12,18,Monthly,31-01-01 12:00
M34474,12,18,Monthly,31-01-01 12:00
M34475,12,18,Monthly,31-01-01 12:00
M34476,12,18,Monthly,31-01-01 12:00
M34477,12,18,Monthly,31-01-01 12:00
M34478,12,18,Monthly,31-01-01 12:00
M34479,12,18,Monthly,31-01-01 12:00
M34480,12,18,Monthly,31-03-01 12:00
M34481,12,18,Monthly,31-01-01 12:00
M34482,12,18,Monthly,31-01-01 12:00
M34483,12,18,Monthly,31-01-01 12:00
M34484,12,18,Monthly,31-01-01 12:00
M34485,12,18,Monthly,31-01-01 12:00
M34486,12,18,Monthly,31-01-01 12:00
M34487,12,18,Monthly,31-01-01 12:00
M34488,12,18,Monthly,31-01-01 12:00
M34489,12,18,Monthly,31-01-01 12:00
M34490,12,18,Monthly,31-01-01 12:00
M34491,12,18,Monthly,31-01-01 12:00
M34492,12,18,Monthly,31-01-01 12:00
M34493,12,18,Monthly,31-01-01 12:00
M34494,12,18,Monthly,31-01-01 12:00
M34495,12,18,Monthly,31-01-01 12:00
M34496,12,18,Monthly,31-01-01 12:00
M34497,12,18,Monthly,31-01-01 12:00
M34498,12,18,Monthly,31-01-01 12:00
M34499,12,18,Monthly,31-01-01 12:00
M34500,12,18,Monthly,31-01-01 12:00
M34501,12,18,Monthly,31-01-01 12:00
M34502,12,18,Monthly,31-01-01 12:00
M34503,12,18,Monthly,31-01-01 12:00
M34504,12,18,Monthly,31-01-01 12:00
M34505,12,18,Monthly,31-01-01 12:00
M34506,12,18,Monthly,31-01-01 12:00
M34507,12,18,Monthly,31-01-01 12:00
M34508,12,18,Monthly,31-01-01 12:00
M34509,12,18,Monthly,31-01-01 12:00
M34510,12,18,Monthly,31-01-01 12:00
M34511,12,18,Monthly,31-01-01 12:00
M34512,12,18,Monthly,31-01-01 12:00
M34513,12,18,Monthly,31-01-01 12:00
M34514,12,18,Monthly,31-01-01 12:00
M34515,12,18,Monthly,31-01-01 12:00
M34516,12,18,Monthly,31-01-01 12:00
M34517,12,18,Monthly,31-01-01 12:00
M34518,12,18,Monthly,31-01-01 12:00
M34519,12,18,Monthly,31-01-01 12:00
M34520,12,18,Monthly,31-01-01 12:00
M34521,12,18,Monthly,31-01-03 12:00
M34522,12,18,Monthly,31-01-01 12:00
M34523,12,18,Monthly,31-01-01 12:00
M34524,12,18,Monthly,31-01-01 12:00
M34525,12,18,Monthly,31-01-03 12:00
M34526,12,18,Monthly,31-01-01 12:00
M34527,12,18,Monthly,31-01-01 12:00
M34528,12,18,Monthly,31-01-01 12:00
M34529,12,18,Monthly,31-01-01 12:00
M34530,12,18,Monthly,31-01-01 12:00
M34531,12,18,Monthly,31-01-01 12:00
M34532,12,18,Monthly,31-01-01 12:00
M34533,12,18,Monthly,31-01-03 12:00
M34534,12,18,Monthly,31-01-03 12:00
M34535,12,18,Monthly,31-01-01 12:00
M34536,12,18,Monthly,31-01-01 12:00
M34537,12,18,Monthly,31-01-01 12:00
M34538,12,18,Monthly,31-01-03 12:00
M34539,12,18,Monthly,31-01-03 12:00
M34540,12,18,Monthly,31-01-04 12:00
M34541,12,18,Monthly,31-01-03 12:00
M34542,12,18,Monthly,31-01-01 12:00
M34543,12,18,Monthly,31-01-01 12:00
M34544,12,18,Monthly,31-01-03 12:00
M34545,12,18,Monthly,31-01-01 12:00
M34546,12,18,Monthly,31-01-01 12:00
M34547,12,18,Monthly,31-01-01 12:00
M34548,12,18,Monthly,31-01-01 12:00
M34549,12,18,Monthly,31-01-01 12:00
M34550,12,18,Monthly,31-01-03 12:00
M34551,12,18,Monthly,31-01-01 12:00
M34552,12,18,Monthly,31-01-03 12:00
M34553,12,18,Monthly,31-01-02 12:00
M34554,12,18,Monthly,31-01-03 12:00
M34555,12,18,Monthly,31-01-04 12:00
M34556,12,18,Monthly,31-01-03 12:00
M34557,12,18,Monthly,31-01-01 12:00
M34558,12,18,Monthly,31-01-03 12:00
M34559,12,18,Monthly,31-01-01 12:00
M34560,12,18,Monthly,31-01-01 12:00
M34561,12,18,Monthly,31-01-03 12:00
M34562,12,18,Monthly,31-01-01 12:00
M34563,12,18,Monthly,31-01-01 12:00
M34564,12,18,Monthly,31-01-01 12:00
M34565,12,18,Monthly,31-01-03 12:00
M34566,12,18,Monthly,31-01-03 12:00
M34567,12,18,Monthly,31-01-09 12:00
M34568,12,18,Monthly,31-01-01 12:00
M34569,12,18,Monthly,31-01-01 12:00
M34570,12,18,Monthly,31-01-01 12:00
M34571,12,18,Monthly,31-01-01 12:00
M34572,12,18,Monthly,31-01-01 12:00
M34573,12,18,Monthly,31-01-01 12:00
M34574,12,18,Monthly,31-01-01 12:00
M34575,12,18,Monthly,31-01-09 12:00
M34576,12,18,Monthly,31-01-01 12:00
M34577,12,18,Monthly,31-01-09 12:00
M34578,12,18,Monthly,31-01-09 12:00
M34579,12,18,Monthly,31-01-09 12:00
M34580,12,18,Monthly,31-01-09 12:00
M34581,12,18,Monthly,31-01-01 12:00
M34582,12,18,Monthly,31-01-09 12:00
M34583,12,18,Monthly,31-01-01 12:00
M34584,12,18,Monthly,31-01-01 12:00
M34585,12,18,Monthly,31-01-03 12:00
M34586,12,18,Monthly,31-01-01 12:00
M34587,12,18,Monthly,31-01-01 12:00
M34588,12,18,Monthly,31-01-01 12:00
M34589,12,18,Monthly,31-01-01 12:00
M34590,12,18,Monthly,31-01-03 12:00
M34591,12,18,Monthly,31-01-01 12:00
M34592,12,18,Monthly,31-01-01 12:00
M34593,12,18,Monthly,31-01-03 12:00
M34594,12,18,Monthly,31-01-01 12:00
M34595,12,18,Monthly,31-01-01 12:00
M34596,12,18,Monthly,31-01-01 12:00
M34597,12,18,Monthly,31-01-01 12:00
M34598,12,18,Monthly,31-01-01 12:00
M34599,12,18,Monthly,31-01-01 12:00
M34600,12,18,Monthly,31-01-01 12:00
M34601,12,18,Monthly,31-01-01 12:00
M34602,12,18,Monthly,31-01-01 12:00
M34603,12,18,Monthly,31-01-01 12:00
M34604,12,18,Monthly,31-01-01 12:00
M34605,12,18,Monthly,31-01-01 12:00
M34606,12,18,Monthly,31-01-01 12:00
M34607,12,18,Monthly,31-01-01 12:00
M34608,12,18,Monthly,31-01-01 12:00
M34609,12,18,Monthly,31-01-01 12:00
M34610,12,18,Monthly,31-01-01 12:00
M34611,12,18,Monthly,31-01-01 12:00
M34612,12,18,Monthly,31-01-01 12:00
M34613,12,18,Monthly,31-01-01 12:00
M34614,12,18,Monthly,31-01-01 12:00
M34615,12,18,Monthly,31-01-01 12:00
M34616,12,18,Monthly,31-01-01 12:00
M34617,12,18,Monthly,31-01-01 12:00
M34618,12,18,Monthly,31-01-01 12:00
M34619,12,18,Monthly,31-01-01 12:00
M34620,12,18,Monthly,31-01-01 12:00
M34621,12,18,Monthly,31-01-01 12:00
M34622,12,18,Monthly,31-01-03 12:00
M34623,12,18,Monthly,31-01-01 12:00
M34624,12,18,Monthly,31-01-01 12:00
M34625,12,18,Monthly,31-01-03 12:00
M34626,12,18,Monthly,31-01-01 12:00
M34627,12,18,Monthly,31-01-03 12:00
M34628,12,18,Monthly,31-01-03 12:00
M34629,12,18,Monthly,31-01-01 12:00
M34630,12,18,Monthly,31-01-01 12:00
M34631,12,18,Monthly,31-01-03 12:00
M34632,12,18,Monthly,31-01-03 12:00
M34633,12,18,Monthly,31-01-01 12:00
M34634,12,18,Monthly,31-01-03 12:00
M34635,12,18,Monthly,31-01-03 12:00
M34636,12,18,Monthly,31-01-01 12:00
M34637,12,18,Monthly,31-01-03 12:00
M34638,12,18,Monthly,31-01-03 12:00
M34639,12,18,Monthly,31-01-03 12:00
M34640,12,18,Monthly,31-01-03 12:00
M34641,12,18,Monthly,31-01-03 12:00
M34642,12,18,Monthly,31-01-01 12:00
M34643,12,18,Monthly,31-01-01 12:00
M34644,12,18,Monthly,31-01-03 12:00
M34645,12,18,Monthly,31-01-01 12:00
M34646,12,18,Monthly,31-01-03 12:00
M34647,12,18,Monthly,31-01-04 12:00
M34648,12,18,Monthly,31-01-03 12:00
M34649,12,18,Monthly,31-01-01 12:00
M34650,12,18,Monthly,31-01-01 12:00
M34651,12,18,Monthly,31-01-03 12:00
M34652,12,18,Monthly,31-01-03 12:00
M34653,12,18,Monthly,31-01-03 12:00
M34654,12,18,Monthly,31-01-03 12:00
M34655,12,18,Monthly,31-01-01 12:00
M34656,12,18,Monthly,31-01-03 12:00
M34657,12,18,Monthly,31-01-01 12:00
M34658,12,18,Monthly,31-01-03 12:00
M34659,12,18,Monthly,31-01-01 12:00
M34660,12,18,Monthly,31-01-01 12:00
M34661,12,18,Monthly,31-01-03 12:00
M34662,12,18,Monthly,31-01-03 12:00
M34663,12,18,Monthly,31-01-03 12:00
M34664,12,18,Monthly,31-01-03 12:00
M34665,12,18,Monthly,31-01-01 12:00
M34666,12,18,Monthly,31-01-03 12:00
M34667,12,18,Monthly,31-01-01 12:00
M34668,12,18,Monthly,31-01-01 12:00
M34669,12,18,Monthly,31-01-01 12:00
M34670,12,18,Monthly,31-01-01 12:00
M34671,12,18,Monthly,31-01-01 12:00
M34672,12,18,Monthly,31-01-01 12:00
M34673,12,18,Monthly,31-01-03 12:00
M34674,12,18,Monthly,31-01-03 12:00
M34675,12,18,Monthly,31-01-01 12:00
M34676,12,18,Monthly,31-01-03 12:00
M34677,12,18,Monthly,31-01-03 12:00
M34678,12,18,Monthly,31-01-01 12:00
M34679,12,18,Monthly,31-01-01 12:00
M34680,12,18,Monthly,31-01-01 12:00
M34681,12,18,Monthly,31-01-01 12:00
M34682,12,18,Monthly,31-01-01 12:00
M34683,12,18,Monthly,31-01-01 12:00
M34684,12,18,Monthly,31-01-01 12:00
M34685,12,18,Monthly,31-01-01 12:00
M34686,12,18,Monthly,31-01-03 12:00
M34687,12,18,Monthly,31-01-03 12:00
M34688,12,18,Monthly,31-01-01 12:00
M34689,12,18,Monthly,31-01-01 12:00
M34690,12,18,Monthly,31-01-03 12:00
M34691,12,18,Monthly,31-01-03 12:00
M34692,12,18,Monthly,31-01-01 12:00
M34693,12,18,Monthly,31-01-01 12:00
M34694,12,18,Monthly,31-01-01 12:00
M34695,12,18,Monthly,31-01-03 12:00
M34696,12,18,Monthly,31-01-03 12:00
M34697,12,18,Monthly,31-01-03 12:00
M34698,12,18,Monthly,31-01-01 12:00
M34699,12,18,Monthly,31-01-01 12:00
M34700,12,18,Monthly,31-01-03 12:00
M34701,12,18,Monthly,28-02-02 12:00
M34702,12,18,Monthly,31-01-01 12:00
M34703,12,18,Monthly,31-01-03 12:00
M34704,12,18,Monthly,31-01-02 12:00
M34705,12,18,Monthly,31-01-01 12:00
M34706,12,18,Monthly,31-01-03 12:00
M34707,12,18,Monthly,31-01-03 12:00
M34708,12,18,Monthly,31-01-02 12:00
M34709,12,18,Monthly,31-01-02 12:00
M34710,12,18,Monthly,31-01-03 12:00
M34711,12,18,Monthly,31-01-03 12:00
M34712,12,18,Monthly,31-03-02 12:00
M34713,12,18,Monthly,31-01-03 12:00
M34714,12,18,Monthly,31-01-01 12:00
M34715,12,18,Monthly,31-01-03 12:00
M34716,12,18,Monthly,31-01-01 12:00
M34717,12,18,Monthly,31-01-01 12:00
M34718,12,18,Monthly,31-01-03 12:00
M34719,12,18,Monthly,31-01-03 12:00
M34720,12,18,Monthly,28-02-01 12:00
M34721,12,18,Monthly,31-03-03 12:00
M34722,12,18,Monthly,31-01-01 12:00
M34723,12,18,Monthly,31-01-03 12:00
M34724,12,18,Monthly,31-01-01 12:00
M34725,12,18,Monthly,31-01-01 12:00
M34726,12,18,Monthly,31-01-03 12:00
M34727,12,18,Monthly,31-01-04 12:00
M34728,12,18,Monthly,31-01-03 12:00
M34729,12,18,Monthly,31-01-01 12:00
M34730,12,18,Monthly,31-01-03 12:00
M34731,12,18,Monthly,31-01-04 12:00
M34732,12,18,Monthly,31-01-03 12:00
M34733,12,18,Monthly,31-01-03 12:00
M34734,12,18,Monthly,31-01-03 12:00
M34735,12,18,Monthly,31-03-03 12:00
M34736,12,18,Monthly,31-01-01 12:00
M34737,12,18,Monthly,31-01-03 12:00
M34738,12,18,Monthly,31-01-01 12:00
M34739,12,18,Monthly,31-01-01 12:00
M34740,12,18,Monthly,31-01-01 12:00
M34741,12,18,Monthly,31-01-01 12:00
M34742,12,18,Monthly,31-01-03 12:00
M34743,12,18,Monthly,31-01-01 12:00
M34744,12,18,Monthly,31-01-03 12:00
M34745,12,18,Monthly,31-01-01 12:00
M34746,12,18,Monthly,31-01-03 12:00
M34747,12,18,Monthly,31-01-01 12:00
M34748,12,18,Monthly,31-01-03 12:00
M34749,12,18,Monthly,31-01-03 12:00
M34750,12,18,Monthly,31-01-03 12:00
M34751,12,18,Monthly,31-01-03 12:00
M34752,12,18,Monthly,31-01-01 12:00
M34753,12,18,Monthly,31-01-03 12:00
M34754,12,18,Monthly,31-01-01 12:00
M34755,12,18,Monthly,31-01-03 12:00
M34756,12,18,Monthly,31-01-03 12:00
M34757,12,18,Monthly,31-03-03 12:00
M34758,12,18,Monthly,31-01-03 12:00
M34759,12,18,Monthly,31-01-03 12:00
M34760,12,18,Monthly,31-01-03 12:00
M34761,12,18,Monthly,31-01-01 12:00
M34762,12,18,Monthly,31-01-01 12:00
M34763,12,18,Monthly,31-01-03 12:00
M34764,12,18,Monthly,31-01-03 12:00
M34765,12,18,Monthly,31-01-01 12:00
M34766,12,18,Monthly,31-01-01 12:00
M34767,12,18,Monthly,31-01-01 12:00
M34768,12,18,Monthly,31-01-01 12:00
M34769,12,18,Monthly,31-01-01 12:00
M34770,12,18,Monthly,31-01-01 12:00
M34771,12,18,Monthly,31-01-03 12:00
M34772,12,18,Monthly,31-01-01 12:00
M34773,12,18,Monthly,31-01-02 12:00
M34774,12,18,Monthly,31-01-01 12:00
M34775,12,18,Monthly,31-01-03 12:00
M34776,12,18,Monthly,31-01-01 12:00
M34777,12,18,Monthly,31-01-03 12:00
M34778,12,18,Monthly,31-01-03 12:00
M34779,12,18,Monthly,31-01-03 12:00
M34780,12,18,Monthly,31-01-02 12:00
M34781,12,18,Monthly,31-01-03 12:00
M34782,12,18,Monthly,31-01-03 12:00
M34783,12,18,Monthly,31-01-03 12:00
M34784,12,18,Monthly,31-01-03 12:00
M34785,12,18,Monthly,31-01-06 12:00
M34786,12,18,Monthly,31-01-03 12:00
M34787,12,18,Monthly,31-01-03 12:00
M34788,12,18,Monthly,31-01-03 12:00
M34789,12,18,Monthly,31-01-05 12:00
M34790,12,18,Monthly,31-01-05 12:00
M34791,12,18,Monthly,31-01-94 12:00
M34792,12,18,Monthly,31-01-94 12:00
M34793,12,18,Monthly,31-01-94 12:00
M34794,12,18,Monthly,31-01-94 12:00
M34795,12,18,Monthly,31-01-94 12:00
M34796,12,18,Monthly,31-01-94 12:00
M34797,12,18,Monthly,31-01-94 12:00
M34798,12,18,Monthly,31-01-94 12:00
M34799,12,18,Monthly,31-01-94 12:00
M34800,12,18,Monthly,31-01-94 12:00
M34801,12,18,Monthly,31-01-94 12:00
M34802,12,18,Monthly,31-01-94 12:00
M34803,12,18,Monthly,31-01-94 12:00
M34804,12,18,Monthly,31-01-94 12:00
M34805,12,18,Monthly,31-01-94 12:00
M34806,12,18,Monthly,31-01-94 12:00
M34807,12,18,Monthly,31-01-94 12:00
M34808,12,18,Monthly,31-01-94 12:00
M34809,12,18,Monthly,31-01-01 12:00
M34810,12,18,Monthly,31-01-01 12:00
M34811,12,18,Monthly,31-01-94 12:00
M34812,12,18,Monthly,31-01-94 12:00
M34813,12,18,Monthly,31-01-94 12:00
M34814,12,18,Monthly,31-01-94 12:00
M34815,12,18,Monthly,31-01-94 12:00
M34816,12,18,Monthly,31-01-94 12:00
M34817,12,18,Monthly,31-01-94 12:00
M34818,12,18,Monthly,31-01-94 12:00
M34819,12,18,Monthly,31-01-94 12:00
M34820,12,18,Monthly,31-01-94 12:00
M34821,12,18,Monthly,31-01-94 12:00
M34822,12,18,Monthly,31-01-01 12:00
M34823,12,18,Monthly,31-01-03 12:00
M34824,12,18,Monthly,31-01-03 12:00
M34825,12,18,Monthly,31-01-01 12:00
M34826,12,18,Monthly,31-01-03 12:00
M34827,12,18,Monthly,31-01-03 12:00
M34828,12,18,Monthly,31-01-04 12:00
M34829,12,18,Monthly,31-01-03 12:00
M34830,12,18,Monthly,31-01-02 12:00
M34831,12,18,Monthly,31-01-03 12:00
M34832,12,18,Monthly,31-01-01 12:00
M34833,12,18,Monthly,31-01-03 12:00
M34834,12,18,Monthly,31-01-03 12:00
M34835,12,18,Monthly,31-01-03 12:00
M34836,12,18,Monthly,31-01-03 12:00
M34837,12,18,Monthly,31-01-01 12:00
M34838,12,18,Monthly,31-01-01 12:00
M34839,12,18,Monthly,31-01-01 12:00
M34840,12,18,Monthly,31-01-01 12:00
M34841,12,18,Monthly,31-01-01 12:00
M34842,12,18,Monthly,31-01-01 12:00
M34843,12,18,Monthly,31-01-01 12:00
M34844,12,18,Monthly,31-01-01 12:00
M34845,12,18,Monthly,31-01-01 12:00
M34846,12,18,Monthly,31-01-01 12:00
M34847,12,18,Monthly,31-01-04 12:00
M34848,12,18,Monthly,31-01-01 12:00
M34849,12,18,Monthly,31-01-01 12:00
M34850,12,18,Monthly,31-01-03 12:00
M34851,12,18,Monthly,31-01-01 12:00
M34852,12,18,Monthly,31-01-03 12:00
M34853,12,18,Monthly,31-01-01 12:00
M34854,12,18,Monthly,31-12-03 12:00
M34855,12,18,Monthly,31-01-06 12:00
M34856,12,18,Monthly,31-01-03 12:00
M34857,12,18,Monthly,31-01-01 12:00
M34858,12,18,Monthly,31-01-03 12:00
M34859,12,18,Monthly,31-01-03 12:00
M34860,12,18,Monthly,31-01-01 12:00
M34861,12,18,Monthly,31-01-06 12:00
M34862,12,18,Monthly,31-01-01 12:00
M34863,12,18,Monthly,31-01-03 12:00
M34864,12,18,Monthly,31-01-03 12:00
M34865,12,18,Monthly,31-01-03 12:00
M34866,12,18,Monthly,31-01-03 12:00
M34867,12,18,Monthly,31-01-01 12:00
M34868,12,18,Monthly,31-01-01 12:00
M34869,12,18,Monthly,31-01-03 12:00
M34870,12,18,Monthly,31-01-03 12:00
M34871,12,18,Monthly,31-01-01 12:00
M34872,12,18,Monthly,31-01-01 12:00
M34873,12,18,Monthly,31-01-06 12:00
M34874,12,18,Monthly,31-01-01 12:00
M34875,12,18,Monthly,31-01-01 12:00
M34876,12,18,Monthly,31-01-01 12:00
M34877,12,18,Monthly,30-04-01 12:00
M34878,12,18,Monthly,31-01-01 12:00
M34879,12,18,Monthly,31-01-03 12:00
M34880,12,18,Monthly,31-01-01 12:00
M34881,12,18,Monthly,31-01-06 12:00
M34882,12,18,Monthly,31-01-01 12:00
M34883,12,18,Monthly,31-01-03 12:00
M34884,12,18,Monthly,31-01-01 12:00
M34885,12,18,Monthly,31-01-03 12:00
M34886,12,18,Monthly,31-01-04 12:00
M34887,12,18,Monthly,31-01-03 12:00
M34888,12,18,Monthly,31-01-03 12:00
M34889,12,18,Monthly,31-01-03 12:00
M34890,12,18,Monthly,31-01-01 12:00
M34891,12,18,Monthly,31-01-03 12:00
M34892,12,18,Monthly,31-01-06 12:00
M34893,12,18,Monthly,31-01-06 12:00
M34894,12,18,Monthly,31-07-07 12:00
M34895,12,18,Monthly,31-01-01 12:00
M34896,12,18,Monthly,31-01-01 12:00
M34897,12,18,Monthly,31-01-03 12:00
M34898,12,18,Monthly,31-01-03 12:00
M34899,12,18,Monthly,31-01-01 12:00
M34900,12,18,Monthly,31-01-03 12:00
M34901,12,18,Monthly,31-01-01 12:00
M34902,12,18,Monthly,31-01-03 12:00
M34903,12,18,Monthly,31-01-03 12:00
M34904,12,18,Monthly,31-01-01 12:00
M34905,12,18,Monthly,31-01-03 12:00
M34906,12,18,Monthly,31-01-03 12:00
M34907,12,18,Monthly,31-01-01 12:00
M34908,12,18,Monthly,31-01-01 12:00
M34909,12,18,Monthly,31-01-01 12:00
M34910,12,18,Monthly,31-01-03 12:00
M34911,12,18,Monthly,31-01-03 12:00
M34912,12,18,Monthly,31-01-01 12:00
M34913,12,18,Monthly,31-01-04 12:00
M34914,12,18,Monthly,28-02-09 12:00
M34915,12,18,Monthly,31-01-01 12:00
M34916,12,18,Monthly,31-01-06 12:00
M34917,12,18,Monthly,31-01-01 12:00
M34918,12,18,Monthly,31-01-03 12:00
M34919,12,18,Monthly,31-01-03 12:00
M34920,12,18,Monthly,31-01-03 12:00
M34921,12,18,Monthly,31-01-01 12:00
M34922,12,18,Monthly,31-01-03 12:00
M34923,12,18,Monthly,31-01-01 12:00
M34924,12,18,Monthly,31-01-01 12:00
M34925,12,18,Monthly,31-01-01 12:00
M34926,12,18,Monthly,31-01-01 12:00
M34927,12,18,Monthly,31-01-01 12:00
M34928,12,18,Monthly,31-01-01 12:00
M34929,12,18,Monthly,31-01-01 12:00
M34930,12,18,Monthly,31-01-01 12:00
M34931,12,18,Monthly,31-01-01 12:00
M34932,12,18,Monthly,31-01-01 12:00
M34933,12,18,Monthly,31-01-01 12:00
M34934,12,18,Monthly,31-01-01 12:00
M34935,12,18,Monthly,31-01-01 12:00
M34936,12,18,Monthly,31-01-01 12:00
M34937,12,18,Monthly,31-01-01 12:00
M34938,12,18,Monthly,31-01-01 12:00
M34939,12,18,Monthly,31-01-01 12:00
M34940,12,18,Monthly,31-01-01 12:00
M34941,12,18,Monthly,31-01-01 12:00
M34942,12,18,Monthly,31-01-01 12:00
M34943,12,18,Monthly,31-01-01 12:00
M34944,12,18,Monthly,31-01-01 12:00
M34945,12,18,Monthly,31-01-01 12:00
M34946,12,18,Monthly,31-01-01 12:00
M34947,12,18,Monthly,31-01-01 12:00
M34948,12,18,Monthly,31-01-01 12:00
M34949,12,18,Monthly,31-01-01 12:00
M34950,12,18,Monthly,31-01-01 12:00
M34951,12,18,Monthly,31-01-01 12:00
M34952,12,18,Monthly,31-01-01 12:00
M34953,12,18,Monthly,31-01-01 12:00
M34954,12,18,Monthly,31-01-01 12:00
M34955,12,18,Monthly,31-01-01 12:00
M34956,12,18,Monthly,31-01-01 12:00
M34957,12,18,Monthly,31-01-01 12:00
M34958,12,18,Monthly,31-01-01 12:00
M34959,12,18,Monthly,31-01-01 12:00
M34960,12,18,Monthly,31-01-01 12:00
M34961,12,18,Monthly,31-01-01 12:00
M34962,12,18,Monthly,31-01-01 12:00
M34963,12,18,Monthly,31-01-01 12:00
M34964,12,18,Monthly,31-01-01 12:00
M34965,12,18,Monthly,31-01-01 12:00
M34966,12,18,Monthly,31-01-01 12:00
M34967,12,18,Monthly,31-01-01 12:00
M34968,12,18,Monthly,31-01-01 12:00
M34969,12,18,Monthly,31-01-01 12:00
M34970,12,18,Monthly,31-01-03 12:00
M34971,12,18,Monthly,31-01-01 12:00
M34972,12,18,Monthly,31-01-01 12:00
M34973,12,18,Monthly,31-01-01 12:00
M34974,12,18,Monthly,31-01-01 12:00
M34975,12,18,Monthly,31-01-01 12:00
M34976,12,18,Monthly,31-01-01 12:00
M34977,12,18,Monthly,30-04-09 12:00
M34978,12,18,Monthly,31-01-01 12:00
M34979,12,18,Monthly,31-01-01 12:00
M34980,12,18,Monthly,31-01-01 12:00
M34981,12,18,Monthly,31-01-01 12:00
M34982,12,18,Monthly,31-01-01 12:00
M34983,12,18,Monthly,31-01-01 12:00
M34984,12,18,Monthly,31-01-01 12:00
M34985,12,18,Monthly,31-01-01 12:00
M34986,12,18,Monthly,31-01-06 12:00
M34987,12,18,Monthly,31-01-01 12:00
M34988,12,18,Monthly,31-01-01 12:00
M34989,12,18,Monthly,31-01-01 12:00
M34990,12,18,Monthly,31-01-01 12:00
M34991,12,18,Monthly,31-01-06 12:00
M34992,12,18,Monthly,31-01-06 12:00
M34993,12,18,Monthly,31-01-03 12:00
M34994,12,18,Monthly,31-01-03 12:00
M34995,12,18,Monthly,31-01-03 12:00
M34996,12,18,Monthly,30-11-03 12:00
M34997,12,18,Monthly,31-01-03 12:00
M34998,12,18,Monthly,31-01-01 12:00
M34999,12,18,Monthly,31-01-01 12:00
M35000,12,18,Monthly,31-01-06 12:00
M35001,12,18,Monthly,31-01-03 12:00
M35002,12,18,Monthly,31-01-01 12:00
M35003,12,18,Monthly,31-01-03 12:00
M35004,12,18,Monthly,31-01-01 12:00
M35005,12,18,Monthly,31-01-01 12:00
M35006,12,18,Monthly,31-01-03 12:00
M35007,12,18,Monthly,31-01-01 12:00
M35008,12,18,Monthly,31-01-01 12:00
M35009,12,18,Monthly,31-01-01 12:00
M35010,12,18,Monthly,31-01-01 12:00
M35011,12,18,Monthly,31-01-01 12:00
M35012,12,18,Monthly,31-01-01 12:00
M35013,12,18,Monthly,31-01-01 12:00
M35014,12,18,Monthly,31-01-01 12:00
M35015,12,18,Monthly,31-01-01 12:00
M35016,12,18,Monthly,31-01-01 12:00
M35017,12,18,Monthly,31-01-01 12:00
M35018,12,18,Monthly,31-01-01 12:00
M35019,12,18,Monthly,31-01-01 12:00
M35020,12,18,Monthly,31-01-03 12:00
M35021,12,18,Monthly,31-01-04 12:00
M35022,12,18,Monthly,31-01-03 12:00
M35023,12,18,Monthly,31-01-01 12:00
M35024,12,18,Monthly,31-01-03 12:00
M35025,12,18,Monthly,31-01-03 12:00
M35026,12,18,Monthly,31-01-01 12:00
M35027,12,18,Monthly,31-01-01 12:00
M35028,12,18,Monthly,31-01-01 12:00
M35029,12,18,Monthly,31-01-01 12:00
M35030,12,18,Monthly,31-01-01 12:00
M35031,12,18,Monthly,31-01-03 12:00
M35032,12,18,Monthly,31-01-08 12:00
M35033,12,18,Monthly,31-01-08 12:00
M35034,12,18,Monthly,31-01-08 12:00
M35035,12,18,Monthly,31-01-08 12:00
M35036,12,18,Monthly,31-01-08 12:00
M35037,12,18,Monthly,31-01-08 12:00
M35038,12,18,Monthly,31-01-08 12:00
M35039,12,18,Monthly,31-01-08 12:00
M35040,12,18,Monthly,31-01-08 12:00
M35041,12,18,Monthly,31-01-08 12:00
M35042,12,18,Monthly,31-01-08 12:00
